Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2H9xpXrGrcqskzb6Hm8eQa,"Ovni","Hat Trick","JeanJass",2021-04-15,203346,32,true,osorys,2022-03-28T06:22:32Z,"rap français","Universal Music Division Virgin Records",0.679,0.529,8,-9.41,0,0.104,0.11,0.00000397,0.111,0.177,86.332,4
spotify:track:2fAG4Fk2prIAlmSvsyKZNf,"Oh ma belle","Espace temps","joysad",2021-09-10,185680,39,true,osorys,2022-03-28T07:45:01Z,"rap français","Because Music",0.816,0.599,6,-8.422,0,0.115,0.84,0,0.0964,0.542,102.961,4
spotify:track:5k4RTQYR0SYXdShCc5I8r8,"Brightest","KIWI","LaLion",2019-04-05,187831,7,true,osorys,2022-03-31T18:10:26Z,"","650516 Records DK2",0.89,0.675,2,-5.092,1,0.212,0.281,0,0.106,0.568,87.947,4
spotify:track:3r3l9WLqRm5famrNkULc8W,"DEHØRS","DEHØRS","Bekar",2022-04-06,164453,39,true,gj2lbqtuhoo2zq2fwui1y1uno,2022-04-06T06:43:22Z,"rap français","Panenka Music",0.432,0.631,5,-6.699,1,0.156,0.11,0,0.309,0.33,132.457,4
spotify:track:5bryfrnYaxlofC6MAG6vde,"Sunset/Sunrise","Sunset/Sunrise","Snøw",2018-06-29,87353,0,false,osorys,2022-04-07T10:17:46Z,"","Snøw",0.753,0.24,10,-12.095,1,0.0458,0.903,0.000451,0.109,0.183,77.993,4
spotify:track:7D0RhFcb3CrfPuTJ0obrod,"Sparks","Parachutes","Coldplay",2000-07-10,227093,91,false,osorys,2022-04-10T01:13:54Z,"","Parlophone UK",0.371,0.268,1,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617,3
spotify:track:1otG6j1WHNvl9WgXLWkHTo,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)","Isolation","Kali Uchis;Tyler, The Creator;Bootsy Collins",2018-04-06,207454,82,false,osorys,2022-04-11T07:13:31Z,"funk","EMI",0.702,0.659,4,-6.766,0,0.13,0.301,0.00201,0.218,0.843,79.64,4
spotify:track:2kSb3wYSOV996xA2NSmpck,"Melting","Por Vida","Kali Uchis",2015-02-04,208853,34,false,osorys,2022-04-11T07:17:55Z,"","Kali Uchis LLC",0.574,0.479,8,-7.776,1,0.0355,0.179,0.0803,0.106,0.303,115.263,4
spotify:track:0IX5OFffosy8wk16m1IFCa,"Drugs N Hella Melodies (feat. Kali Uchis)","Life of a DON","Don Toliver;Kali Uchis",2021-10-08,198057,70,true,osorys,2022-04-11T07:41:05Z,"","Cactus Jack / Atlantic",0.56,0.707,1,-6.863,0,0.07,0.264,0.000268,0.108,0.341,147,4
spotify:track:2wXioTynVwrEWYRv6R6vEj,"Void","Hard To Imagine The Neighbourhood Ever Changing","The Neighbourhood",2018-11-02,203666,72,false,osorys,2022-04-12T15:03:35Z,"","Columbia",0.534,0.582,5,-7.912,1,0.0401,0.047,0.0328,0.0883,0.346,84.183,4
spotify:track:58HvfVOeJY7lUuCqF0m3ly,"MIDDLE OF THE NIGHT","MIDDLE OF THE NIGHT","Elley Duhé",2020-01-10,184447,76,false,osorys,2022-04-13T06:55:45Z,"","Not Fit For Society/RCA Records",0.41,0.611,4,-8.271,0,0.0467,0.0228,0,0.116,0.0899,185.727,3
spotify:track:1gA8J5GAooJ3kx4YOj6GZg,"Transmission","Transmission","Saffari",2020-03-13,186947,25,false,osorys,2022-04-15T17:38:12Z,"synthwave,chillwave,vapor-wave","Saffari",0.456,0.752,9,-9.825,0,0.0311,0.275,0.597,0.246,0.333,94.986,4
spotify:track:5f44iRiyX2YeeoImv69UF0,"Messe basse","Voss","Livaï",2020-07-03,134136,35,false,osorys,2022-04-17T21:46:02Z,"rap français","Maison d'Arteast",0.772,0.643,9,-8.124,1,0.0646,0.531,0.00168,0.111,0.51,100.028,4
spotify:track:1ZTU3KQJKYPMWyvBjQpmcs,"Vie de rêve","Vie de rêve","Chinwvr",2020-05-15,216809,17,true,osorys,2022-04-19T21:40:30Z,"rap français","La Maison Ananas",0.858,0.511,11,-9.87,0,0.0557,0.792,0.000021,0.2,0.702,124.015,4
spotify:track:5DHSS9PS9xssLz0aRrT0ZI,"T'endors pas","T'endors pas","Aladin 135;Nekfeu",2015-04-20,236875,40,false,osorys,2022-04-21T15:55:30Z,"rap français","Roxman Music",0.808,0.611,4,-7.245,0,0.14,0.448,0,0.176,0.414,131.93,4
spotify:track:2OAzHffPpkY9rZroy9ROAT,"Safe from Love (Instrumental)","Safe from Love","Bluefixxer",2019-05-16,280100,0,false,osorys,2022-04-22T08:34:31Z,"synthwave","Spacetalk",0.695,0.855,7,-7.948,0,0.028,0.0000236,0.909,0.13,0.923,132.003,4
spotify:track:58wyJLv6yH1La9NIZPl3ne,"Can We Kiss Forever?","Can We Kiss Forever?","Kina;Adriana Proenza",2018-08-31,187931,72,false,osorys,2022-04-22T09:11:47Z,"","Columbia",0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,4
spotify:track:0oIv0hravthbzhPQUkFmze,"play and rewind","Home of Sanity (the playlist)","Oscar Anton",2021-03-26,216303,34,false,osorys,2022-04-24T17:19:04Z,"pop française indie,pop française","Filature Recordings",0.645,0.49,5,-9.837,0,0.148,0.371,0.0272,0.412,0.642,90.044,4
spotify:track:18vMiclwfCcaMhac7QrwRq,"Si seulement","Espoir, Vol. 2","2TH",2021-02-05,248626,29,true,gj2lbqtuhoo2zq2fwui1y1uno,2022-04-25T17:05:59Z,"rap français","Apollo Sound",0.767,0.664,11,-7.132,0,0.203,0.269,0,0.145,0.43,125.993,4
spotify:track:0RQxGIxOormNzdgIHDf4ee,"Pills","Persona","Selah Sue",2022-03-25,211053,30,false,osorys,2022-04-26T18:09:14Z,"","Because Music",0.704,0.771,1,-6.426,0,0.0407,0.0211,0.00000612,0.281,0.337,117.985,4
spotify:track:3LHSXvyeMcXoW0KAsOdZaV,"You - Rework","Persona","Selah Sue",2022-03-25,198466,16,false,osorys,2022-04-26T18:55:13Z,"","Because Music",0.718,0.656,4,-4.798,1,0.0337,0.216,0.433,0.0807,0.918,157.991,4
spotify:track:2uEu1gbm3fJb5PhIkmXNoN,"Pompei","Pompei","HDX",2022-04-06,176853,35,true,osorys,2022-04-28T16:44:23Z,"","AllPoints",0.806,0.646,5,-8.901,0,0.0333,0.0577,0.0000999,0.19,0.66,127.993,4
spotify:track:52qTK7CEx1Vso4Evkx6ZCM,"In The Dark","In The Dark","Purple Disco Machine;Sophie and the Giants",2022-01-28,185564,56,false,osorys,2022-04-30T20:13:21Z,"disco house,nu disco,house funky,house","Columbia Local",0.691,0.763,6,-5.628,0,0.0464,0.0405,0.0000367,0.0783,0.771,115.936,4
spotify:track:6zSpb8dQRaw0M1dK8PBwQz,"Cold Heart - PNAU Remix","Cold Heart (PNAU Remix)","Elton John;Dua Lipa;PNAU",2021-08-13,202735,83,false,osorys,2022-04-30T20:15:04Z,"pop","EMI",0.796,0.798,1,-6.312,1,0.0317,0.034,0.0000419,0.0952,0.942,116.032,4
spotify:track:2toEys3zZ8rRB242Na7FZh,"RENCONTRE","L’Amour","disiz;Damso",2022-03-17,198396,64,false,osorys,2022-05-11T05:55:29Z,"rap français,pop urbaine,r&b français","Argentic Music / Capitol",0.62,0.458,2,-10.557,1,0.269,0.521,0,0.11,0.518,125.132,4
spotify:track:3nR6ytbSKOF4NxsgqrYG9u,"SUBLIME","L’Amour","disiz",2022-03-17,155893,57,false,osorys,2022-05-11T09:25:46Z,"rap français","Argentic Music / Capitol",0.662,0.288,1,-12.89,0,0.181,0.853,0.0000993,0.217,0.562,137.934,4
spotify:track:4jgj7dTIByN8OXmX4s9QHI,"L'AMOUR","L’Amour","disiz",2022-03-17,156360,49,false,osorys,2022-05-11T09:25:55Z,"rap français","Argentic Music / Capitol",0.586,0.383,1,-12.3,0,0.0334,0.963,0.000129,0.0795,0.265,138.181,4
spotify:track:1RVsr1idzgjhCaSTsyUKeO,"Après moi le déluge","Edelweiss","Fixpen Sill;Nekfeu",2016-02-05,321355,34,false,osorys,2022-05-11T16:03:21Z,"rap français","Fixpen Sill",0.733,0.642,9,-9.918,0,0.171,0.0926,0,0.208,0.19,111.939,4
spotify:track:0iLicFNAMT18xb36wBrRNl,"Paradis bleu","Paradis bleu","Revers Gagnant;Matild",2019-05-03,237913,48,false,osorys,2022-05-25T17:05:56Z,"pop française indie,house française,pop française","Riptide Records",0.763,0.582,5,-9.838,0,0.0435,0.647,0.298,0.104,0.203,114.929,4
spotify:track:4yeZbpR6QSTUa4wWd6j8KO,"Tell Me","Tell Me","Revers Gagnant;RuDi Devino",2018-04-06,198768,0,false,osorys,2022-05-25T17:55:45Z,"pop française indie,house française","VinDig",0.78,0.825,2,-5.849,0,0.143,0.0279,0.00000117,0.142,0.622,107.963,4
spotify:track:63jZSzZUOGRMPtiFdxP3xo,"Депутатская","Аи-92","ZAPRAVKA",2021-04-30,137600,42,true,gj2lbqtuhoo2zq2fwui1y1uno,2022-05-25T22:40:03Z,"hard techno,techno,tekno","Gaz",0.809,0.866,1,-5.482,1,0.229,0.032,0.000673,0.119,0.306,149.993,4
spotify:track:69PSsnu7SsjKofqt3xYTKC,"Athéna (feat. Dinos)","Etoile Noire 2.0 : ZLM","Luv Resval;Dinos",2022-03-25,283683,45,true,osorys,2022-05-27T17:00:40Z,"rap français","AWA",0.835,0.465,5,-9.22,0,0.0777,0.655,0.0000323,0.196,0.427,105.99,4
spotify:track:3UrhyN1s8KQrzZijmcGnmS,"Bouge","Tu rentres quand à Paris ? (Réédition Cambu)","Princesse",2021-10-22,232373,27,true,gj2lbqtuhoo2zq2fwui1y1uno,2022-05-28T14:30:45Z,"pop française","Play Two",0.772,0.737,5,-5.754,0,0.201,0.228,0,0.451,0.764,100.038,4
spotify:track:3vjxSJnn78NbVjGTwUprQ9,"Разная дрянь","Разная дрянь","CAPTOWN",2021-02-02,135300,0,false,osorys,2022-05-31T12:49:28Z,"","Zion Music",0.896,0.532,2,-6.436,1,0.0812,0.0582,0.0226,0.115,0.591,100.021,4
spotify:track:1ugQtcwmKOXvKAYzhjncmv,"Half A Man","A Place We Knew","Dean Lewis",2019-03-22,179120,76,false,osorys,2022-06-03T18:02:56Z,"","Universal Music Australia Pty. Ltd.",0.411,0.204,0,-11.575,1,0.0578,0.855,0,0.143,0.337,70.853,4
spotify:track:4slSrbTK1sNK4I1mDYEthf,"Rover (feat. DTG)","Rover (feat. DTG)","S1mba;DTG",2020-03-04,167916,73,true,osorys,2022-06-04T11:28:25Z,"afroswing","Parlophone UK",0.613,0.624,11,-6.66,0,0.206,0.496,0,0.283,0.803,62.948,5
spotify:track:3iarwMZyDiCy1p4M553MWw,"22","22","S-Crew",2022-06-08,201373,0,true,osorys,2022-06-08T16:13:08Z,"rap français","Panenka Music",0.857,0.487,9,-7.948,1,0.0758,0.242,0.00000235,0.131,0.0718,128.054,4
spotify:track:2MjH8zGem3EI6QhOQNaNLE,"Dreamy","Dreamy","Elijah Lee",2019-11-08,210000,0,false,osorys,2022-06-10T00:22:05Z,"lo-fi hip-hop,lo-fi","Elijah Lee",0.192,0.0498,5,-26.331,1,0.0396,0.96,0.918,0.111,0.117,80.004,4
spotify:track:1MTQHCpraD4S8g5PAFKzoj,"Behind Blue Eyes","Results May Vary","Limp Bizkit",2003-01-01,269973,80,false,osorys,2022-06-16T19:28:53Z,"nu metal,rap metal,metal alternatif,rap rock","Limp Bizkit / Interscope",0.595,0.489,7,-6.66,1,0.0271,0.497,0,0.119,0.0902,120.312,4
spotify:track:3B5HGVDOfA9ANoOTLsKDfz,"La vie de luxe","La vie de luxe","Youv Dee",2021-02-04,224178,34,true,osorys,2022-06-22T08:56:25Z,"rap français","Universal Music Division Virgin Records",0.56,0.718,2,-6.403,0,0.194,0.776,0,0.175,0.636,130.909,4
spotify:track:1Gwu3d6lZjL99kw4dcFCsq,"MIDDLE OF THE NIGHT","MIDDLE OF THE NIGHT","Loveless",2022-05-20,186129,54,false,osorys,2022-07-01T12:01:03Z,"punk pop","Loveless",0.384,0.938,4,-6.323,0,0.124,0.000236,0,0.132,0.163,92.859,3
spotify:track:3FnAGokW9LbPoTCj4KReLA,"Lily-Rose","Lily-Rose","Brichapik & Randjess",2022-07-04,176000,24,true,osorys,2022-07-06T11:29:04Z,"","Brichapik & Randjess",0.568,0.372,0,-10.397,0,0.165,0.854,0,0.104,0.557,87.779,4
spotify:track:6tO5bxNnMuh1c3cziSpecA,"Paris","Now the Moon's Rising","$uicideboy$",2015-11-20,111020,73,true,osorys,2022-07-07T08:42:44Z,"rap emo,horrorcore,cloud rap,trap metal,hip-hop underground","G59 Records",0.849,0.648,7,-6.188,1,0.0835,0.0706,0.00636,0.0984,0.195,106.058,4
spotify:track:7szBZqBJuj9eAC8HJ4CyTM,"That I Miss You","That I Miss You","Vansire",2018-07-17,140116,57,false,osorys,2022-07-09T13:56:06Z,"bedroom pop","Vansire",0.779,0.572,4,-9.259,1,0.0396,0.306,0.739,0.106,0.967,114.994,4
spotify:track:0NLYqsLnDIVdk7vdPqkPdQ,"Colors (ASOT 797)","A State Of Trance Episode 797 (Who's Afraid Of 138?! Special)","Vini Vici;Tristan;Avalon",2017-01-05,160070,14,false,osorys,2022-07-13T13:16:57Z,"psytrance,trance,trance progressive","A State Of Trance Radio",0.515,0.956,11,-11.344,0,0.0799,0.0109,0.32,0.313,0.182,137.997,4
spotify:track:6RK3IsiUW6YaSMEodbO4tk,"Solitude - Felsmann + Tiley Reinterpretation","Solitude (Felsmann + Tiley Reinterpretation)","M83;Felsmann + Tiley",2020-05-14,222354,71,false,osorys,2022-07-20T15:33:31Z,"","naïve",0.367,0.202,0,-11.342,1,0.0313,0.668,0.145,0.109,0.0362,121.865,4
spotify:track:6jftNGTgP0Ob1asuGUQRpt,"Cerf volant","Joli monde","Kaky",2022-06-17,179946,26,false,gj2lbqtuhoo2zq2fwui1y1uno,2022-07-23T18:28:55Z,"pop française","Cooper's Lab 404",0.622,0.508,11,-8.683,0,0.183,0.0135,0,0.133,0.701,109.039,4
spotify:track:7fItq8fcHDkZRUWUATwnol,"Allo maman","Anarchie","SCH",2016-05-20,204733,57,true,osorys,2022-07-25T14:30:24Z,"rap français,pop urbaine","Universal Music Division Capitol Music France",0.68,0.724,11,-6.148,0,0.277,0.615,0,0.115,0.538,136.147,4
spotify:track:476j7IDRIDRvv1Xu71EVc8,"Never Be Like You","Skin","Flume;kai",2016-05-27,233337,70,true,osorys,2022-07-29T10:34:35Z,"future bass","Transgressive",0.562,0.552,0,-5.439,1,0.0554,0.439,0,0.163,0.257,119.729,4
spotify:track:6gxWNvzbOJnSFqU0GlzHPR,"Sweet Home","Sweet Home","SYML",2022-03-18,248533,34,false,osorys,2022-08-01T13:28:37Z,"","Nettwerk Music Group",0.535,0.397,7,-11.158,1,0.0264,0.677,0.0033,0.129,0.309,77.971,4
spotify:track:07nd9H2REZKIhVgp3n36YL,"Don't Leave, Don't Go","Don't Leave, Don't Go / Bleed","Deyaz",2022-03-04,184242,40,false,osorys,2022-08-01T13:46:46Z,"","Black Butter",0.683,0.138,7,-11.778,1,0.0478,0.968,0.00000379,0.105,0.264,99.028,4
spotify:track:2vHzw04q8IL0wRKJmBDocw,"Tapion","Tapion","Yuzmv",2022-06-10,197200,21,true,osorys,2022-08-02T09:10:06Z,"rap français","Play Two",0.659,0.506,5,-9.312,0,0.0614,0.289,0.00331,0.152,0.307,136,4
spotify:track:6xGruZOHLs39ZbVccQTuPZ,"Glimpse of Us","Glimpse of Us","Joji",2022-06-10,233456,8,false,osorys,2022-08-06T11:48:09Z,"","88rising Music/Warner Records",0.44,0.317,8,-9.258,1,0.0531,0.891,0.00000478,0.141,0.268,169.914,3
spotify:track:0SkfF5fyP4yybsioeKskRj,"24","Joli monde","Kaky",2022-06-17,234253,35,false,osorys,2022-08-11T20:30:07Z,"pop française","Cooper's Lab 404",0.684,0.355,3,-9.421,0,0.128,0.347,0.0000115,0.175,0.314,135.905,4
spotify:track:2MWvwPawPVaAzZOSG1OPY8,"Caprice","Joli monde","Kaky",2022-06-17,184000,13,false,osorys,2022-08-11T20:30:20Z,"pop française","Cooper's Lab 404",0.674,0.503,4,-10.452,1,0.205,0.061,0.0000649,0.092,0.381,144.037,4
spotify:track:3BoGFPh1yv3YGKldmD0tGO,"Maintenant","Légende","47ter",2021-04-16,197686,41,true,osorys,2022-08-17T20:30:01Z,"rap français,variété française","Label entrecôte",0.714,0.609,1,-7.482,0,0.0708,0.629,0,0.109,0.368,159.941,4
spotify:track:7dFGkZbmm6cVlI28bfMaWE,"Righteous Minds","1999","Joey Bada$$",2012-06-12,224042,68,true,osorys,2022-08-28T14:24:25Z,"hip-hop,jazz rap,rap","PRO ERA / EMPIRE",0.809,0.638,8,-5.646,0,0.28,0.262,0,0.453,0.608,94.893,4
spotify:track:4hnc1vhTnLZKmJTnnHCCj7,"Make The World Ours","Hardwell presents Revealed Volume 8","Hardwell",2017-10-13,248000,36,false,osorys,2022-09-08T07:50:12Z,"big room,edm,house progressive,electronica","Revealed Recordings",0.533,0.97,1,-3.467,1,0.288,0.00949,0.0729,0.433,0.201,149.985,4
spotify:track:2Xqa1YWBcmuJnLHO7k1NtU,"ULTRAVIOLENCE","ULTRAVIOLENCE","SXMPRA;Sinizter",2022-04-14,168774,47,true,osorys,2022-09-09T09:58:13Z,"phonk,drift phonk,trap metal,horrorcore","HERE FOREVER",0.641,0.928,8,-4.978,1,0.561,0.32,0.00605,0.167,0.371,155.009,4
spotify:track:7l5T5I589SoTxOOHsdrAWd,"We Are Legends","Hardwell presents Revealed Volume 8","Hardwell;KAAZE;Jonathan Mendelsohn",2017-10-13,199749,3,false,osorys,2022-09-09T10:00:25Z,"big room,edm,house progressive,electronica,hardstyle","Revealed Recordings",0.505,0.842,6,-2.275,0,0.0446,0.0642,0.0000223,0.31,0.0695,128.008,4
spotify:track:3bpR5jv8uzraDgq5YpHwDw,"MISA MISA!","MISA MISA!","CORPSE;Scarlxrd;Kordhell",2022-08-26,85894,0,true,osorys,2022-09-09T10:01:48Z,"trap metal,horrorcore,rap metal,rap emo,phonk,drift phonk","CORPSE",0.672,0.981,1,-1.252,1,0.181,0.0302,0.0000236,0.648,0.694,95.014,4
spotify:track:0agcjfWj65lX5YS5s9AvdM,"My Mind","My Mind","OBREAKZ",2021-11-26,166344,7,false,osorys,2022-09-13T16:22:57Z,"big room","Intensity Recordings",0.501,0.936,1,-3.125,1,0.0762,0.00342,0.00611,0.339,0.655,145.066,4
spotify:track:7kUljt0NM5sISL3OGNVxYd,"Royalty","Royalty","Egzod;Maestro Chives",2021-04-22,223520,52,false,osorys,2022-09-14T17:41:40Z,"","NCS",0.388,0.855,4,-4.229,0,0.0644,0.0181,0.0000811,0.137,0.32,80.121,4
spotify:track:76HlSm9QxyXxpks5HTYS0F,"Habitué","Vidalo$$a","Dosseh",2018-07-06,215053,59,true,osorys,2022-09-17T14:20:38Z,"rap français,pop urbaine","Universal Music Division Capitol Music France",0.47,0.292,4,-11.395,0,0.0911,0.592,0,0.105,0.514,91.999,3
spotify:track:3QVrHveKwEblqYStYJbNop,"Razzamatazz","The Dude","Quincy Jones;Patti Austin",1981-03-28,255800,49,false,osorys,2022-09-17T18:44:28Z,"soul jazz,big band,quiet storm,yacht rock","A&M",0.835,0.478,7,-13.67,0,0.051,0.15,0.000434,0.0519,0.83,120.169,4
spotify:track:5PZPWGf0DbbxF5tB1T28M2,"Stone Garden","The Stone Garden EP","The Psycho Realm",1997-10-28,256493,43,true,osorys,2022-09-18T11:11:23Z,"hip-hop latino,hip-hop mexicain,hip-hop underground","Ruffhouse/Columbia",0.681,0.794,11,-11.003,0,0.382,0.0615,0.000139,0.65,0.146,95.546,4
spotify:track:1O4JEMG1V06Lmkw8JQMY52,"ロスタイム - Losstime","アンサンブル・プレイ","Creepy Nuts",2022-09-07,219506,59,false,osorys,2022-09-19T15:04:37Z,"animé,j-pop,j-rap","Sony Music Labels Inc.",0.783,0.786,9,-7.044,1,0.0528,0.12,0.0000128,0.13,0.678,91.98,4
spotify:track:4RpwQDPnn1GhWpZooUcCzd,"On the Level","This Old Dog","Mac DeMarco",2017-05-05,227653,70,false,osorys,2022-09-25T13:27:29Z,"indie,lo-fi indie","Captured Tracks",0.573,0.473,8,-10.838,0,0.0269,0.0927,0.398,0.199,0.523,77.494,4
spotify:track:6lSFpE51W6uprbOd7RV1Ev,"Regarde","N","Venlo;Caballero",2021-02-12,183120,0,true,osorys,2022-09-26T15:54:00Z,"rap français","TNF",0.875,0.43,4,-9.588,0,0.142,0.461,0.0000712,0.101,0.713,130.043,4
spotify:track:1Ic64CNrb7cZXrClDYDjpV,"Need You Now","Need You Now","TCM;Anklebreaker",2019-04-08,184837,29,false,osorys,2022-09-28T14:20:23Z,"hardstyle","For The Crown",0.2,0.605,2,-8.318,1,0.041,0.0144,0,0.0785,0.114,149.768,4
spotify:track:5r1IUZ7DR7UzMJYWAoaSgk,"Eh petit","Eh petit","joysad",2022-09-09,179319,19,true,osorys,2022-10-01T17:20:17Z,"rap français","Because Music",0.771,0.698,4,-6.896,0,0.0807,0.474,0.00000275,0.107,0.365,102.986,4
spotify:track:31w4zlTpovdyggvHvdWBuV,"Soft Ass Shit","Renaissance Of Rave","Sub Zero Project;Timmy Trumpet",2022-07-01,239111,40,true,osorys,2022-10-05T14:50:36Z,"hardstyle,frenchcore,hardcore,melbourne bounce,big room","Dirty Workz",0.514,0.767,1,-6.043,1,0.096,0.000372,0.00844,0.135,0.0372,163.042,4
spotify:track:5CBV7Q4ZXw3r2wVd5aGaDt,"Lions","Lions","Sub Zero Project",2022-03-10,274910,32,false,osorys,2022-10-05T14:51:08Z,"hardstyle,frenchcore,hardcore","Dirty Workz",0.27,0.863,10,-5.574,0,0.128,0.000201,0.00498,0.137,0.169,149.681,4
spotify:track:7iPlcFvOMOzt6v0QvcAueZ,"I Always Wanna Die (Sometimes)","A Brief Inquiry Into Online Relationships","The 1975",2018-11-30,314662,65,false,osorys,2022-10-19T09:54:35Z,"","Polydor Records",0.374,0.473,4,-5.636,1,0.0323,0.00522,0.00163,0.123,0.0398,148.946,4
spotify:track:4m0q0xQ2BNl9SCAGKyfiGZ,"Somebody Else","I like it when you sleep, for you are so beautiful yet so unaware of it","The 1975",2016-02-26,347525,76,true,osorys,2022-10-19T09:54:49Z,"","Polydor Records",0.619,0.792,0,-5.711,1,0.0589,0.202,0.0149,0.126,0.458,101.01,4
spotify:track:4xqrdfXkTW4T0RauPLv3WA,"Heather","Kid Krow","Conan Gray",2020-03-20,198040,85,false,osorys,2022-10-27T18:25:47Z,"","Republic Records",0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078,3
spotify:track:0rkHYLKfxKoJIgLiKsxr6x,"Bankroll","Taz (Died)","Taz",2022-08-04,126947,0,true,osorys,2022-10-28T07:52:35Z,"","RED RAVEN",0.901,0.489,10,-12.933,0,0.0732,0.247,0.0298,0.0854,0.377,121,4
spotify:track:7FCG2wIYG1XvGRUMACC2cD,"Snowblind","Snowblind","Au5;Tasha Baxter",2014-08-29,347826,0,false,osorys,2022-10-31T22:39:04Z,"basse mélodique,dubstep,future bass,chillstep,drumstep,edm","Monstercat",0.534,0.927,6,-3.854,0,0.119,0.00347,0.000123,0.114,0.231,138.036,4
spotify:track:0RAeV4QzrdHzsn4R0Pdgcp,"La Kush","La Kush","Lorenzo;Tony Corrida",2022-10-27,139640,42,true,osorys,2022-11-01T16:12:25Z,"rap français","Universal Music Distribution Deal",0.813,0.887,8,-5.667,1,0.0977,0.0528,0,0.123,0.88,135.065,4
spotify:track:0nJW01T7XtvILxQgC5J7Wh,"When I Was Your Man","Unorthodox Jukebox","Bruno Mars",2012-12-07,213826,90,false,osorys,2022-11-07T16:23:03Z,"","Atlantic Records",0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,4
spotify:track:258QqB2zhweDE2ZLEtT1GU,"Laisse tomber","V","Vald",2022-02-04,173893,45,true,osorys,2022-11-11T17:15:37Z,"rap français","Echelon Records",0.666,0.571,10,-5.796,0,0.179,0.085,0,0.253,0.528,88.017,4
spotify:track:152HFAbxxA18TdATtlCI8D,"P13","En attendant l'EP","Austin.",2022-05-24,60521,0,false,osorys,2022-11-12T19:28:14Z,"rap français","Hors Normes Records",0.964,0.296,1,-15.107,1,0.421,0.158,0,0.092,0.312,114.995,3
spotify:track:6GKwT9TMmiFyQfLzCqZUQe,"Efferalgan","Efferalgan","Bekar",2022-11-17,157177,31,true,osorys,2022-11-18T11:20:34Z,"rap français","Panenka Music",0.588,0.494,0,-7.756,1,0.108,0.337,0,0.12,0.362,125.229,4
spotify:track:1Y3LN4zO1Edc2EluIoSPJN,"Until I Found You (with Em Beihold) - Em Beihold Version","Until I Found You (Em Beihold Version)","Stephen Sanchez;Em Beihold",2022-04-22,176440,79,false,osorys,2022-11-27T12:55:47Z,"","Republic Records",0.551,0.55,10,-5.339,1,0.0286,0.777,0,0.202,0.342,101.19,3
spotify:track:0OvE9YYXlk32ZehokyrS2c,".RAW Spleen","Memoria","Jazzy Bazz;Laylow",2022-01-21,205047,47,true,osorys,2022-12-01T11:08:13Z,"rap français,rap marocain","3.14 Production",0.672,0.723,2,-7.586,0,0.173,0.544,0,0.0634,0.333,83.974,4
spotify:track:3yDGIqqjQCRNLQxkqdzv73,"Cash & Bitchies","Par amour et pour le geste","Smeels",2021-04-16,132048,37,true,osorys,2022-12-10T20:09:25Z,"rap français,r&b français","Panama Record",0.764,0.395,9,-11.685,0,0.272,0.56,0,0.084,0.482,120.083,4
spotify:track:5HavMB9WGE33KK6NL8XjXl,"Fetty Wap","Fetty Wap","Maes",2022-11-09,164334,56,true,gj2lbqtuhoo2zq2fwui1y1uno,2022-12-31T13:18:59Z,"rap français,pop urbaine","Omerta 47 Records",0.918,0.616,9,-4.741,1,0.321,0.293,0.00000232,0.0848,0.546,130.018,4
spotify:track:2ylVRf42eDs8FzDIvIhAJ6,"Cités de France","Cités de France","AD La Grinta",2020-12-11,198960,11,true,osorys,2023-01-09T11:55:57Z,"","N°10 Music",0.87,0.699,3,-13.929,1,0.26,0.42,0,0.204,0.821,103.985,4
spotify:track:26tOuHWFjxJV519bQmmweG,"Vitesse","Trou noir","AD La Grinta;B-NØM",2021-06-22,194246,4,true,osorys,2023-01-09T16:29:14Z,"rap français","N°10 Music",0.92,0.537,6,-11.795,1,0.368,0.258,0,0.111,0.806,110.013,4
spotify:track:6WAOtafLAsubqGG6wEkYvF,"Différente","Trou noir","AD La Grinta",2021-06-22,160914,2,true,osorys,2023-01-09T19:01:26Z,"","N°10 Music",0.761,0.385,8,-12.564,1,0.413,0.263,0,0.102,0.776,187.863,4
spotify:track:5Hp4xFihdOE2dmDzxWcBFb,"All By Myself","All By Myself","Alok;Sigala;Ellie Goulding",2022-10-07,171750,65,false,osorys,2023-01-12T15:26:45Z,"brazilian bass,électronique,slap house,électro house","Columbia/B1 Recordings",0.618,0.863,0,-4.049,0,0.0409,0.0788,0,0.134,0.726,123.041,4
spotify:track:7ymgyEY9FFb4CvEdcDTcdd,"One Day","One Day","Alan Murin",2022-02-02,173661,0,false,osorys,2023-01-16T08:13:09Z,"","Universal Music s.r.o.",0.842,0.648,6,-4.914,0,0.0471,0.322,0,0.165,0.879,101.985,4
